order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,delivery_address,expected_delivery_time,delivery_partner_id
160,267,86,Butter Chicken,2024-06-23 02:36:32,2024-06-23 04:32:32,Successful,721.4,2,"133
Bala Nagar, Ambarnath-650582",2024-06-23 03:15:32,96
161,261,228,Dal Makhani,2024-06-16 09:07:23,2024-06-16 11:07:23,Successful,130.12,2,"H.No. 133, Subramaniam Circle, Bongaigaon 950331",2024-06-16 09:41:23,62
162,132,297,Samosa,2024-05-07 01:54:27,2024-05-07 03:43:27,Successful,831.75,4,"H.No. 71, Goda Zila, Bhind 932155",2024-05-07 02:17:27,196
163,46,174,Chole Bhature,2024-05-27 12:43:33,2024-05-27 14:23:33,Successful,270.74,2,"21/003, Sha Street
Guna 244911",2024-05-27 13:20:33,144
164,297,71,Samosa,2024-09-12 14:00:11,2024-09-12 15:47:11,Successful,620.02,3,"53
Choudhary Nagar
Ajmer 081830",2024-09-12 14:21:11,82
165,210,286,Chole Bhature,2024-06-13 16:14:18,2024-06-13 16:37:18,Successful,964.26,5,"08/14
Balan Marg
Muzaffarnagar-452482",2024-06-13 16:50:18,36
166,157,133,Paneer Tikka,2024-04-04 05:13:42,2024-04-04 07:13:42,Successful,729.71,1,"982, Sabharwal Nagar, Udaipur 966087",2024-04-04 05:39:42,409
167,284,45,Dosa,2024-01-16 11:53:53,2024-01-16 13:45:53,Successful,193.1,3,"45/436
Lanka Path
Aligarh-286563",2024-01-16 12:14:53,71
168,225,198,Paneer Tikka,2024-08-09 14:49:12,2024-08-09 15:38:12,Successful,537.59,4,"31/428, Shankar Circle
Kakinada 304927",2024-08-09 15:25:12,207
169,348,136,Tandoori Chicken,2024-09-08 21:34:49,2024-09-08 23:12:49,Successful,978.03,3,"44
Handa Road
Ghaziabad 253551",2024-09-08 22:11:49,299
170,170,23,Dal Makhani,2024-08-30 23:46:20,2024-08-31 01:45:20,Successful,619.94,5,"621, Andra Path
Chittoor-854711",2024-08-31 00:23:20,56
171,463,62,Chole Bhature,2024-05-29 10:14:58,2024-05-29 10:45:58,Successful,865.14,5,"21/77
Varty Ganj, Darbhanga-163926",2024-05-29 10:37:58,204
172,347,20,Aloo Paratha,2024-01-03 22:32:19,2024-01-04 00:06:19,Successful,623.74,1,"95/771
Vaidya Circle, Ratlam 900885",2024-01-03 23:02:19,464
173,446,257,Chole Bhature,2024-03-29 08:31:40,2024-03-29 10:19:40,Cancelled,114.77,2,"H.No. 74
Banerjee Circle, Shivpuri-887591",2024-03-29 08:58:40,267
174,322,287,Pav Bhaji,2024-05-03 18:10:06,2024-05-03 19:12:06,Successful,173.37,3,"814, Chhabra Marg
Thane-647095",2024-05-03 18:31:06,225
175,236,276,Dal Makhani,2024-02-15 17:07:15,2024-02-15 18:39:15,Cancelled,248.92,4,"H.No. 96
Sule Marg
Vijayawada 184066",2024-02-15 17:31:15,496
176,121,148,Dosa,2024-05-26 19:18:17,2024-05-26 21:04:17,Successful,255.01,4,"03
Lad Ganj
Chapra-568403",2024-05-26 19:52:17,428
177,440,78,Butter Chicken,2024-04-17 23:35:20,2024-04-18 00:42:20,Successful,685.47,1,"68/485, Saraf Marg
Akola-079897",2024-04-18 00:04:20,163
178,339,185,Chole Bhature,2024-06-11 14:54:53,2024-06-11 16:38:53,Cancelled,282.49,4,"23/25, Ramachandran Path, Bidhannagar-989484",2024-06-11 15:33:53,103
179,191,16,Pav Bhaji,2024-03-12 18:10:37,2024-03-12 19:35:37,Successful,194.66,4,"70/14
Dani Circle
Sambhal 238294",2024-03-12 18:49:37,382
180,462,181,Butter Chicken,2024-05-17 14:07:03,2024-05-17 15:59:03,Successful,146.07,5,"173, Sharma Marg, Shimoga 921831",2024-05-17 14:42:03,463
181,287,85,Aloo Paratha,2024-08-01 10:44:35,2024-08-01 12:22:35,Successful,103.89,4,"50/824, Barad
Rajkot-055876",2024-08-01 11:07:35,107
182,108,137,Dosa,2024-05-18 08:51:14,2024-05-18 10:08:14,Successful,745.91,5,"H.No. 167
Dhar Chowk, Tadipatri 984156",2024-05-18 09:12:14,119
183,484,258,Biryani,2024-08-17 04:18:50,2024-08-17 06:00:50,Successful,880.18,4,"95/999, Trivedi Street
Shimoga 439504",2024-08-17 04:38:50,377
184,180,212,Pav Bhaji,2024-02-24 21:35:52,2024-02-24 22:30:52,Successful,362.42,2,"H.No. 531
Anne Circle
Bulandshahr 919549",2024-02-24 22:00:52,175
185,147,191,Pav Bhaji,2024-04-21 05:23:01,2024-04-21 06:12:01,Cancelled,412.26,4,"H.No. 71
Dubey Road, Panchkula 658149",2024-04-21 06:03:01,208
186,379,100,Dal Makhani,2024-04-13 13:29:39,2024-04-13 15:10:39,Successful,349.63,5,"30/11, Bora Street
Mangalore 150555",2024-04-13 14:08:39,376
187,275,187,Pav Bhaji,2024-03-09 04:15:57,2024-03-09 04:54:57,Successful,943.24,4,"56/727, Kunda
Bhusawal 446926",2024-03-09 04:51:57,210
188,483,258,Biryani,2024-03-31 13:07:34,2024-03-31 15:00:34,Successful,782.79,3,"46/058, Dhar Marg, Motihari 028991",2024-03-31 13:32:34,377
189,166,296,Chole Bhature,2024-05-28 08:47:34,2024-05-28 09:39:34,Successful,765.42,3,"572, Swamy Road, Ujjain-768797",2024-05-28 09:12:34,298
190,47,266,Dosa,2024-07-06 09:00:07,2024-07-06 10:54:07,Successful,352.09,5,"98/41, Sane Path
Shimla 119576",2024-07-06 09:21:07,21
191,338,293,Dosa,2024-03-13 01:06:23,2024-03-13 02:04:23,Successful,239.97,4,"57/83
Dhar Chowk
Ahmednagar 286784",2024-03-13 01:32:23,479
192,419,186,Samosa,2024-07-07 19:10:04,2024-07-07 19:44:04,Successful,345.12,1,"66/081
Chowdhury Nagar, Mau 927157",2024-07-07 19:39:04,474
193,177,108,Biryani,2024-03-20 00:08:16,2024-03-20 01:29:16,Successful,136.43,3,"H.No. 40
Tank Chowk, Morbi 521088",2024-03-20 00:48:16,149
194,440,203,Dal Makhani,2024-05-25 16:40:37,2024-05-25 17:17:37,Successful,900.02,1,"67/477
Ganguly Chowk
Kanpur-083641",2024-05-25 17:17:37,422
195,369,106,Samosa,2024-01-18 12:34:28,2024-01-18 14:28:28,Successful,828.83,4,"65/948
Mander Chowk
Nellore-802846",2024-01-18 13:13:28,490
196,242,108,Samosa,2024-08-26 16:14:12,2024-08-26 17:08:12,Successful,651.01,4,"H.No. 277
Joshi Road
Salem-210255",2024-08-26 16:50:12,299
197,324,256,Dal Makhani,2024-06-02 20:50:48,2024-06-02 21:50:48,Successful,800.53,1,"14/52
Batra
Purnia-775488",2024-06-02 21:23:48,114
198,17,23,Biryani,2024-07-03 11:36:20,2024-07-03 13:19:20,Successful,491.64,5,"121, Bedi Path
Bangalore-028121",2024-07-03 12:04:20,130
199,142,264,Samosa,2024-02-05 18:19:25,2024-02-05 19:20:25,Successful,971.67,3,"773
Din Zila, Bhopal-965684",2024-02-05 18:53:25,356
200,79,116,Dal Makhani,2024-04-09 09:41:58,2024-04-09 10:16:58,Cancelled,653.53,1,"09, Manda Street, Maheshtala 972365",2024-04-09 10:12:58,205
201,322,49,Chole Bhature,2024-05-24 08:00:33,2024-05-24 09:55:33,Successful,622.59,3,"H.No. 93, Dutta Circle, Muzaffarpur 205231",2024-05-24 08:36:33,393
202,299,33,Chole Bhature,2024-04-17 07:58:00,2024-04-17 09:13:00,Successful,602.99,4,"35/478, Korpal Chowk
Thiruvananthapuram-068438",2024-04-17 08:33:00,115
203,186,96,Aloo Paratha,2024-08-26 12:47:44,2024-08-26 14:19:44,Successful,296.05,3,"86/17
Jain Circle
Miryalaguda-760227",2024-08-26 13:08:44,427
204,449,21,Butter Chicken,2024-08-14 23:26:04,2024-08-15 01:24:04,Successful,219.2,1,"H.No. 83, Gandhi, Nadiad 663835",2024-08-14 23:53:04,195
205,315,169,Pav Bhaji,2024-08-02 16:27:02,2024-08-02 17:58:02,Successful,405.07,4,"70/47
Sarraf Nagar, Ghaziabad 880787",2024-08-02 16:57:02,34
206,73,228,Tandoori Chicken,2024-09-06 04:51:10,2024-09-06 06:18:10,Successful,670.28,4,"13/17
Acharya Chowk, Mau-572843",2024-09-06 05:31:10,101
207,358,68,Dal Makhani,2024-09-02 01:29:43,2024-09-02 02:26:43,Successful,799.45,4,"76/36, Vasa, Anand-393560",2024-09-02 01:51:43,36
208,243,55,Tandoori Chicken,2024-06-19 19:21:02,2024-06-19 20:36:02,Successful,489.76,2,"H.No. 46, Walia Street, Ahmednagar 010339",2024-06-19 19:54:02,89
209,358,44,Butter Chicken,2024-03-11 02:27:22,2024-03-11 03:45:22,Successful,456.52,4,"10
Baral Street
Loni 197493",2024-03-11 03:03:22,423
210,190,67,Biryani,2024-05-31 11:25:00,2024-05-31 11:51:00,Successful,906.42,5,"H.No. 19, Srivastava Marg, Suryapet-128861",2024-05-31 11:59:00,295
211,473,11,Dosa,2024-05-04 10:26:52,2024-05-04 12:22:52,Successful,700.71,2,"65/216
Roy Chowk
Proddatur 910796",2024-05-04 10:54:52,22
212,197,52,Tandoori Chicken,2024-04-10 03:42:23,2024-04-10 04:25:23,Successful,578.73,1,"H.No. 55
Chaudhari Zila
Muzaffarnagar 614309",2024-04-10 04:16:23,392
213,196,166,Samosa,2024-05-12 05:52:18,2024-05-12 07:46:18,Successful,390.57,1,"225, Chauhan Road
Haridwar-505004",2024-05-12 06:31:18,163
214,78,52,Samosa,2024-09-04 20:59:16,2024-09-04 21:30:16,Cancelled,830.07,4,"H.No. 50, Chada, Raebareli 081358",2024-09-04 21:21:16,28
215,67,278,Aloo Paratha,2024-05-24 10:15:29,2024-05-24 11:39:29,Successful,172.22,1,"H.No. 98, Butala Zila, Vasai-Virar-061600",2024-05-24 10:39:29,18
216,208,242,Dosa,2024-06-25 21:11:32,2024-06-25 22:17:32,Successful,964.33,5,"59, Ghosh Circle
Sri Ganganagar 067987",2024-06-25 21:40:32,67
217,130,10,Pav Bhaji,2024-09-01 09:57:08,2024-09-01 11:19:08,Successful,365.74,5,"12/01
Setty Marg, Munger-811903",2024-09-01 10:31:08,286
218,325,200,Samosa,2024-08-24 07:56:25,2024-08-24 08:28:25,Cancelled,853.54,3,"61
Tailor Ganj
Chapra 312404",2024-08-24 08:23:25,333
219,374,34,Dal Makhani,2024-03-18 19:38:40,2024-03-18 19:58:40,Successful,898.82,1,"07, Sen Road, Ozhukarai 628655",2024-03-18 20:14:40,221
220,401,11,Dosa,2024-07-06 16:18:24,2024-07-06 16:56:24,Successful,517.0,4,"99
Khanna Marg
Madanapalle 402117",2024-07-06 16:46:24,402
221,276,92,Tandoori Chicken,2024-01-08 02:06:13,2024-01-08 02:42:13,Successful,915.08,3,"110, Zacharia Circle, Kulti-595902",2024-01-08 02:38:13,279
222,188,220,Chole Bhature,2024-09-02 03:15:55,2024-09-02 03:42:55,Successful,511.7,4,"39/26
Singhal Street
Bhalswa Jahangir Pur-164938",2024-09-02 03:41:55,404
223,173,244,Chole Bhature,2024-03-17 15:09:20,2024-03-17 15:55:20,Successful,659.52,4,"56
Bose Zila, South Dumdum-504796",2024-03-17 15:46:20,306
224,457,244,Biryani,2024-09-01 12:10:18,2024-09-01 13:26:18,Successful,786.99,5,"H.No. 30, Chada Path, Howrah-577458",2024-09-01 12:46:18,83
225,174,95,Dosa,2024-06-17 09:18:25,2024-06-17 10:52:25,Successful,542.01,2,"H.No. 225, Shroff Nagar
Alwar-474264",2024-06-17 09:39:25,238
226,126,49,Tandoori Chicken,2024-06-09 21:30:43,2024-06-09 22:12:43,Successful,195.48,1,"74
Gara Street, Bellary-065647",2024-06-09 21:55:43,426
227,204,203,Pav Bhaji,2024-02-18 10:33:16,2024-02-18 11:11:16,Successful,719.27,3,"H.No. 429
Karan Path, Dehradun 334415",2024-02-18 11:00:16,118
228,224,293,Samosa,2024-08-08 02:45:56,2024-08-08 04:16:56,Successful,561.62,2,"98/14
Dhingra Road
Tadepalligudem-793229",2024-08-08 03:10:56,351
229,458,71,Samosa,2024-02-10 22:04:42,2024-02-10 23:34:42,Successful,860.79,4,"51/749, Rao Circle, Nagpur-317916",2024-02-10 22:35:42,428
230,491,265,Paneer Tikka,2024-03-19 09:38:23,2024-03-19 10:46:23,Successful,926.12,4,"37/17, Anand Nagar
Surat-273021",2024-03-19 10:06:23,276
231,120,155,Paneer Tikka,2024-01-09 12:26:17,2024-01-09 13:39:17,Successful,978.03,4,"45/77
Grewal Marg, Nagaon-167538",2024-01-09 13:05:17,391
232,153,206,Dal Makhani,2024-02-10 17:28:39,2024-02-10 18:34:39,Successful,433.43,1,"H.No. 306, Mannan Nagar, Thanjavur 960406",2024-02-10 18:08:39,450
233,211,299,Butter Chicken,2024-06-13 11:19:57,2024-06-13 11:40:57,Successful,749.68,1,"H.No. 078, Dave Zila, Hubli–Dharwad 972557",2024-06-13 11:50:57,481
234,279,26,Dosa,2024-06-03 09:03:33,2024-06-03 10:05:33,Successful,756.77,4,"01/26, Bhattacharyya Zila, Khammam-297065",2024-06-03 09:36:33,284
235,362,300,Pav Bhaji,2024-02-05 16:55:30,2024-02-05 18:55:30,Cancelled,793.12,4,"H.No. 464, Dixit Chowk, Loni-558695",2024-02-05 17:19:30,292
236,60,299,Dal Makhani,2024-07-14 23:39:25,2024-07-15 00:10:25,Cancelled,147.13,3,"H.No. 90
Balan
Rohtak-192540",2024-07-15 00:14:25,190
237,251,33,Aloo Paratha,2024-05-26 02:52:27,2024-05-26 03:40:27,Successful,139.65,5,"83/239, Dar Circle
Sagar 797979",2024-05-26 03:23:27,172
238,397,290,Dal Makhani,2024-03-20 22:23:10,2024-03-21 00:08:10,Successful,954.41,2,"25/12
Saxena Street
Jaunpur-296624",2024-03-20 22:51:10,68
239,235,216,Dal Makhani,2024-04-30 14:24:26,2024-04-30 16:21:26,Successful,298.83,3,"86/87, Bains Zila
Jorhat-100980",2024-04-30 14:45:26,286
240,224,113,Tandoori Chicken,2024-05-29 14:58:58,2024-05-29 15:59:58,Cancelled,798.5,4,"H.No. 22
Kamdar Zila, Mangalore-600352",2024-05-29 15:34:58,78
241,271,142,Tandoori Chicken,2024-06-11 04:11:21,2024-06-11 05:48:21,Cancelled,546.87,5,"11/573
Divan Chowk, Morbi-462819",2024-06-11 04:41:21,302
242,110,42,Aloo Paratha,2024-01-09 21:02:14,2024-01-09 21:52:14,Successful,117.37,5,"464, Chauhan Road, Tinsukia-401740",2024-01-09 21:37:14,223
243,394,215,Pav Bhaji,2024-04-02 22:34:10,2024-04-02 23:39:10,Successful,449.81,2,"75, Arya Path, Mysore 620163",2024-04-02 23:12:10,212
244,341,194,Dosa,2024-06-10 05:21:44,2024-06-10 06:54:44,Cancelled,565.02,2,"H.No. 54
Vala Circle, Amravati 393117",2024-06-10 05:58:44,456
245,125,77,Samosa,2024-01-24 17:11:34,2024-01-24 17:37:34,Successful,945.42,3,"H.No. 23
Rastogi
Bidar-614478",2024-01-24 17:32:34,22
246,122,263,Paneer Tikka,2024-02-09 13:11:36,2024-02-09 14:29:36,Successful,454.17,1,"06, Dua Nagar, Alappuzha 477116",2024-02-09 13:48:36,344
247,289,71,Paneer Tikka,2024-05-19 09:55:55,2024-05-19 11:31:55,Successful,482.64,2,"H.No. 611
Kota Marg, Gudivada 868970",2024-05-19 10:32:55,94
248,208,177,Biryani,2024-06-17 01:23:11,2024-06-17 01:48:11,Successful,258.21,3,"H.No. 596
Gour Nagar, Jaipur-728713",2024-06-17 02:00:11,472
249,128,293,Chole Bhature,2024-01-12 22:17:29,2024-01-13 00:16:29,Successful,823.63,3,"60/58
Korpal Circle, Bangalore 361552",2024-01-12 22:57:29,446
250,122,230,Biryani,2024-09-11 01:39:51,2024-09-11 02:21:51,Successful,838.81,1,"080, Ram Zila
Mangalore-583154",2024-09-11 02:16:51,132
251,100,19,Paneer Tikka,2024-04-26 07:48:34,2024-04-26 09:28:34,Successful,591.24,4,"64
Shankar Street
Uluberia 238890",2024-04-26 08:27:34,273
252,63,75,Samosa,2024-08-02 21:43:00,2024-08-02 22:12:00,Successful,232.72,2,"68, Rana Chowk
Mangalore-601777",2024-08-02 22:10:00,182
253,95,78,Samosa,2024-01-17 13:22:58,2024-01-17 14:29:58,Successful,515.59,1,"68/178, Gade Chowk, Mangalore-723991",2024-01-17 14:02:58,50
254,58,38,Dosa,2024-06-21 09:17:17,2024-06-21 10:34:17,Cancelled,594.89,2,"H.No. 88, Sathe, Eluru-532042",2024-06-21 09:51:17,365
255,214,118,Paneer Tikka,2024-04-01 00:06:20,2024-04-01 01:50:20,Successful,759.28,1,"H.No. 07, Bhavsar Zila, Ongole 434230",2024-04-01 00:28:20,134
256,299,156,Aloo Paratha,2024-03-13 22:41:50,2024-03-14 00:16:50,Cancelled,733.02,1,"94/14
Borra Zila
Pimpri-Chinchwad 322464",2024-03-13 23:12:50,302
257,229,226,Chole Bhature,2024-05-02 09:30:59,2024-05-02 10:07:59,Cancelled,597.41,3,"90/56
Ghosh Chowk, Ranchi 635441",2024-05-02 09:56:59,389
258,483,210,Tandoori Chicken,2024-01-26 19:48:10,2024-01-26 20:22:10,Successful,209.84,3,"70/52, Bail Road
Guna-073368",2024-01-26 20:28:10,379
259,235,230,Butter Chicken,2024-06-24 12:09:32,2024-06-24 13:53:32,Cancelled,798.04,3,"49, Singhal Marg
Nangloi Jat 064430",2024-06-24 12:47:32,250
260,328,258,Butter Chicken,2024-06-21 19:16:32,2024-06-21 19:47:32,Successful,975.63,4,"33/64, Bhatia Road
Vellore 246804",2024-06-21 19:51:32,200
261,380,122,Dosa,2024-05-13 02:18:22,2024-05-13 04:17:22,Successful,936.97,2,"71/201
Sangha Marg
Udupi-253333",2024-05-13 02:43:22,495
262,455,212,Samosa,2024-06-13 18:24:02,2024-06-13 19:05:02,Successful,835.4,1,"H.No. 79, Sheth Circle
Asansol-826978",2024-06-13 18:50:02,137
263,401,88,Tandoori Chicken,2024-06-02 09:20:59,2024-06-02 09:59:59,Successful,233.65,2,"H.No. 96, Saraf Nagar, Giridih 627883",2024-06-02 09:42:59,204
264,25,133,Aloo Paratha,2024-07-06 11:44:31,2024-07-06 12:54:31,Cancelled,818.01,4,"23/30
Manne Marg
Bhavnagar 941650",2024-07-06 12:08:31,159
265,211,58,Chole Bhature,2024-05-26 09:54:48,2024-05-26 11:15:48,Successful,818.34,4,"683
Hayre Street, Dehradun 301119",2024-05-26 10:34:48,316
266,381,175,Dal Makhani,2024-03-11 13:27:05,2024-03-11 15:09:05,Successful,860.81,4,"H.No. 06
Trivedi Nagar, Buxar 993812",2024-03-11 13:48:05,7
267,488,195,Aloo Paratha,2024-02-15 03:53:52,2024-02-15 05:10:52,Successful,617.22,1,"H.No. 655
Boase Ganj
Tirupati-711765",2024-02-15 04:29:52,416
268,320,147,Samosa,2024-06-18 12:11:55,2024-06-18 13:46:55,Successful,412.61,1,"303
Chakraborty Nagar
Barasat-518581",2024-06-18 12:40:55,45
269,411,246,Pav Bhaji,2024-03-05 02:46:53,2024-03-05 04:31:53,Successful,880.48,5,"H.No. 48, Kalita Circle, Udaipur 036780",2024-03-05 03:25:53,493
270,472,120,Dosa,2024-07-22 16:54:13,2024-07-22 18:11:13,Successful,999.09,2,"43/584
Goda Zila
Bathinda-262946",2024-07-22 17:34:13,10
271,60,205,Aloo Paratha,2024-05-23 04:57:21,2024-05-23 05:55:21,Successful,759.32,2,"H.No. 206, Varkey Street, Hajipur 226141",2024-05-23 05:31:21,209
272,447,200,Pav Bhaji,2024-02-08 05:33:06,2024-02-08 06:57:06,Cancelled,137.35,4,"81/044, Sane Path, Gopalpur-662914",2024-02-08 06:06:06,374
273,271,96,Butter Chicken,2024-01-10 06:24:32,2024-01-10 06:48:32,Successful,246.26,3,"71, Anand, Firozabad 798219",2024-01-10 06:50:32,259
274,370,79,Tandoori Chicken,2024-08-03 19:07:23,2024-08-03 19:36:23,Successful,740.74,2,"29/32
Talwar Ganj, Jodhpur-658337",2024-08-03 19:34:23,277
275,272,34,Chole Bhature,2024-04-02 14:13:01,2024-04-02 14:37:01,Successful,622.55,1,"H.No. 685
Virk Chowk, Adoni-080068",2024-04-02 14:46:01,382
276,286,252,Pav Bhaji,2024-04-04 06:38:30,2024-04-04 07:19:30,Successful,884.07,5,"43/07, Gandhi Circle, Bally 431204",2024-04-04 07:01:30,310
277,50,292,Dosa,2024-04-02 12:42:33,2024-04-02 14:13:33,Successful,363.48,1,"H.No. 427
Dani Path
Hyderabad 126683",2024-04-02 13:19:33,482
278,37,287,Aloo Paratha,2024-03-05 21:12:54,2024-03-05 22:51:54,Successful,130.11,1,"49, Bir Zila
Bulandshahr 327466",2024-03-05 21:52:54,206
279,483,195,Dosa,2024-08-12 12:17:48,2024-08-12 13:59:48,Successful,781.61,4,"73, Dar
Katihar 149330",2024-08-12 12:45:48,342
280,242,266,Biryani,2024-02-11 10:31:45,2024-02-11 11:38:45,Cancelled,504.99,3,"25, Shere Marg
Yamunanagar-684214",2024-02-11 11:11:45,37
281,302,220,Aloo Paratha,2024-09-15 19:02:23,2024-09-15 20:39:23,Successful,747.6,2,"47
Sama, Bellary-103750",2024-09-15 19:32:23,148
282,61,123,Dal Makhani,2024-01-03 01:27:26,2024-01-03 01:49:26,Successful,753.31,1,"648
Kakar Zila, Gudivada 768585",2024-01-03 02:05:26,374
283,106,212,Butter Chicken,2024-04-04 23:11:42,2024-04-05 00:29:42,Successful,449.39,2,"H.No. 169
Divan Path
Berhampore 973829",2024-04-04 23:43:42,462
284,460,278,Tandoori Chicken,2024-02-17 22:36:48,2024-02-17 23:57:48,Successful,635.37,3,"61/734, Vaidya Street, Deoghar-345077",2024-02-17 23:12:48,84
285,127,229,Aloo Paratha,2024-02-05 07:25:48,2024-02-05 09:06:48,Successful,462.13,2,"544, Sodhi, Jamnagar-969798",2024-02-05 07:55:48,402
286,461,194,Paneer Tikka,2024-03-24 23:38:09,2024-03-25 00:57:09,Cancelled,166.77,1,"463, Reddy Zila, Mysore 045880",2024-03-25 00:09:09,466
287,214,20,Biryani,2024-05-07 15:22:21,2024-05-07 16:38:21,Successful,335.34,4,"H.No. 979
Rastogi Marg, Dindigul 679561",2024-05-07 15:56:21,454
288,181,56,Butter Chicken,2024-03-12 23:22:24,2024-03-12 23:59:24,Successful,769.23,2,"H.No. 10, Dass Circle
Satna 033718",2024-03-12 23:43:24,37
289,164,286,Samosa,2024-05-08 15:23:03,2024-05-08 16:47:03,Successful,427.41,4,"H.No. 48, Varughese Path
Bettiah-082741",2024-05-08 15:46:03,323
290,149,38,Tandoori Chicken,2024-02-22 02:46:40,2024-02-22 03:19:40,Successful,182.54,1,"46
Buch Chowk, Madurai-282970",2024-02-22 03:25:40,104
291,320,110,Samosa,2024-06-15 09:47:33,2024-06-15 10:27:33,Cancelled,730.84,1,"H.No. 943
Bhattacharyya Circle, Berhampore-297733",2024-06-15 10:07:33,405
292,491,7,Paneer Tikka,2024-06-25 00:54:23,2024-06-25 02:48:23,Cancelled,453.27,1,"62/85, Sethi Path
Ambarnath 152795",2024-06-25 01:14:23,161
293,333,125,Biryani,2024-01-19 18:29:54,2024-01-19 20:14:54,Successful,943.95,5,"83, Gokhale Path, Hajipur 476799",2024-01-19 19:08:54,467
294,113,252,Biryani,2024-08-07 19:37:53,2024-08-07 20:18:53,Successful,898.75,2,"H.No. 996, Soni Street
Haldia 757857",2024-08-07 20:12:53,350
295,332,251,Dosa,2024-04-08 07:47:48,2024-04-08 08:24:48,Successful,262.15,1,"08/76
Kashyap Ganj
Bardhaman-277357",2024-04-08 08:14:48,65
296,119,254,Paneer Tikka,2024-01-06 00:50:44,2024-01-06 02:07:44,Successful,917.18,1,"41, Tak Ganj, Vasai-Virar 350193",2024-01-06 01:10:44,322
297,55,134,Dosa,2024-04-09 09:15:32,2024-04-09 09:39:32,Successful,186.72,1,"28/293, Sankaran Zila
Srinagar 744509",2024-04-09 09:51:32,283
298,139,43,Chole Bhature,2024-09-16 15:59:20,2024-09-16 17:13:20,Successful,461.41,4,"11/313, Mangat Zila, Pondicherry 358549",2024-09-16 16:27:20,479
299,78,257,Samosa,2024-02-02 03:39:30,2024-02-02 04:17:30,Successful,317.29,3,"H.No. 504
Shetty Marg
Tirupati 227119",2024-02-02 04:16:30,3
300,290,4,Samosa,2024-08-24 14:13:11,2024-08-24 15:52:11,Cancelled,941.81,1,"625, Khanna Circle, Tirunelveli 096514",2024-08-24 14:37:11,220
301,159,116,Tandoori Chicken,2024-06-07 14:12:38,2024-06-07 15:27:38,Successful,761.3,1,"H.No. 388, Chahal Road
Muzaffarpur 391866",2024-06-07 14:45:38,209
302,209,24,Samosa,2024-02-17 00:43:54,2024-02-17 02:05:54,Successful,485.51,5,"995
Ganesh Zila
Nagercoil 246535",2024-02-17 01:08:54,336
303,241,36,Pav Bhaji,2024-06-13 14:19:27,2024-06-13 15:54:27,Successful,978.63,3,"04/29
Chhabra Circle
Sonipat-393457",2024-06-13 14:42:27,454
304,404,236,Aloo Paratha,2024-07-27 09:21:56,2024-07-27 09:49:56,Successful,572.28,4,"82/329
Kibe Nagar
Alappuzha 821762",2024-07-27 09:52:56,118
305,296,147,Tandoori Chicken,2024-06-17 13:02:51,2024-06-17 14:14:51,Successful,825.59,1,"351
Chhabra Chowk, Proddatur-934200",2024-06-17 13:24:51,398
306,472,54,Aloo Paratha,2024-03-18 01:57:18,2024-03-18 03:03:18,Successful,536.94,3,"59
Rout Path, Panchkula 708718",2024-03-18 02:19:18,97
307,95,273,Biryani,2024-02-10 14:57:35,2024-02-10 15:41:35,Cancelled,174.43,5,"42/76, Subramanian Path, Bardhaman 447903",2024-02-10 15:33:35,74
308,488,91,Paneer Tikka,2024-07-03 09:41:16,2024-07-03 10:45:16,Successful,534.94,4,"41
Jani Street
Nellore 374093",2024-07-03 10:05:16,239
309,272,77,Aloo Paratha,2024-06-14 10:52:10,2024-06-14 12:12:10,Successful,983.46,4,"98/11
Krishnan Marg
Avadi 941387",2024-06-14 11:24:10,477
310,482,201,Tandoori Chicken,2024-06-23 22:46:18,2024-06-24 00:04:18,Successful,854.82,5,"47/99, Balasubramanian Ganj, Belgaum 542310",2024-06-23 23:08:18,71
311,187,195,Butter Chicken,2024-06-13 08:43:43,2024-06-13 09:14:43,Successful,277.64,2,"H.No. 368, Mallick Marg
Bongaigaon 181324",2024-06-13 09:10:43,487
312,407,186,Chole Bhature,2024-01-26 09:24:39,2024-01-26 10:52:39,Successful,162.64,1,"H.No. 947
Reddy Marg
Ujjain-516824",2024-01-26 09:58:39,332
313,103,202,Pav Bhaji,2024-04-04 07:30:54,2024-04-04 07:58:54,Successful,432.47,5,"73/364
Babu Nagar
Anantapur-282006",2024-04-04 08:04:54,191
314,304,247,Pav Bhaji,2024-04-01 08:26:57,2024-04-01 08:58:57,Successful,480.4,4,"H.No. 44, Reddy, Tirupati 834461",2024-04-01 08:54:57,251
